market,geometry,month,best_lambda,best_agreement,days
jp,V3_frozen,2006-06,35.0,0.9545454545454546,22
jp,V3_frozen,2006-07,0.0,1.0,20
jp,V3_frozen,2006-08,70.0,0.9130434782608695,23
jp,V3_frozen,2006-09,0.0,1.0,20
jp,V3_frozen,2006-10,0.0,1.0,21
jp,V3_frozen,2006-11,5.0,1.0,20
jp,V3_frozen,2006-12,0.0,1.0,21
jp,V3_frozen,2007-01,0.0,1.0,19
jp,V3_frozen,2007-02,0.0,1.0,19
jp,V3_frozen,2007-03,15.0,1.0,21
jp,V3_frozen,2007-04,15.0,1.0,20
jp,V3_frozen,2007-05,0.0,1.0,21
jp,V3_frozen,2007-06,0.0,1.0,21
jp,V3_frozen,2007-07,5.0,1.0,21
jp,V3_frozen,2007-08,70.0,1.0,23
jp,V3_frozen,2007-09,150.0,1.0,18
jp,V3_frozen,2007-10,150.0,1.0,22
jp,V3_frozen,2007-11,150.0,1.0,21
jp,V3_frozen,2007-12,0.0,1.0,19
jp,V3_frozen,2008-01,0.0,1.0,19
jp,V3_frozen,2008-02,0.0,1.0,20
jp,V3_frozen,2008-03,0.0,1.0,20
jp,V3_frozen,2008-04,0.0,1.0,21
jp,V3_frozen,2008-05,5.0,1.0,20
jp,V3_frozen,2008-06,5.0,1.0,21
jp,V3_frozen,2008-07,0.0,1.0,22
jp,V3_frozen,2008-08,0.0,1.0,21
jp,V3_frozen,2008-09,0.0,1.0,20
jp,V3_frozen,2008-10,0.0,1.0,22
jp,V3_frozen,2008-11,0.0,1.0,18
jp,V3_frozen,2008-12,0.0,1.0,21
jp,V3_frozen,2009-01,0.0,1.0,19
jp,V3_frozen,2009-02,0.0,1.0,19
jp,V3_frozen,2009-03,0.0,1.0,21
jp,V3_frozen,2009-04,0.0,0.09523809523809523,21
jp,V3_frozen,2009-05,0.0,0.7222222222222222,18
jp,V3_frozen,2009-06,0.0,1.0,22
jp,V3_frozen,2009-07,15.0,1.0,22
jp,V3_frozen,2009-08,0.0,0.23809523809523808,21
jp,V3_frozen,2009-09,0.0,0.1111111111111111,18
jp,V3_frozen,2009-10,0.0,0.8571428571428571,21
jp,V3_frozen,2009-11,15.0,1.0,19
jp,V3_frozen,2009-12,15.0,1.0,21
jp,V3_frozen,2010-01,0.0,1.0,19
jp,V3_frozen,2010-02,5.0,1.0,19
jp,V3_frozen,2010-03,0.0,1.0,22
jp,V3_frozen,2010-04,0.0,1.0,21
jp,V3_frozen,2010-05,70.0,1.0,18
jp,V3_frozen,2010-06,150.0,1.0,22
jp,V3_frozen,2010-07,150.0,1.0,20
jp,V3_frozen,2010-08,150.0,1.0,22
jp,V3_frozen,2010-09,5.0,0.7894736842105263,19
jp,V3_frozen,2010-10,5.0,0.8,20
jp,V3_frozen,2010-11,5.0,1.0,20
jp,V3_frozen,2010-12,0.0,1.0,21
jp,V3_frozen,2011-01,0.0,1.0,19
jp,V3_frozen,2011-02,0.0,1.0,19
jp,V3_frozen,2011-03,150.0,1.0,22
jp,V3_frozen,2011-04,150.0,1.0,20
jp,V3_frozen,2011-05,70.0,1.0,19
jp,V3_frozen,2011-06,70.0,1.0,22
jp,V3_frozen,2011-07,0.0,1.0,20
jp,V3_frozen,2011-08,150.0,1.0,23
jp,V3_frozen,2011-09,150.0,1.0,20
jp,V3_frozen,2011-10,150.0,1.0,20
jp,V3_frozen,2011-11,150.0,1.0,20
jp,V3_frozen,2011-12,150.0,1.0,21
jp,V3_frozen,2012-01,0.0,1.0,19
jp,V3_frozen,2012-02,0.0,1.0,21
jp,V3_frozen,2012-03,0.0,1.0,21
jp,V3_frozen,2012-04,0.0,1.0,20
jp,V3_frozen,2012-05,35.0,1.0,21
jp,V3_frozen,2012-06,70.0,1.0,21
jp,V3_frozen,2012-07,70.0,1.0,21
jp,V3_frozen,2012-08,35.0,1.0,23
jp,V3_frozen,2012-09,0.0,1.0,19
jp,V3_frozen,2012-10,5.0,1.0,22
jp,V3_frozen,2012-11,0.0,1.0,21
jp,V3_frozen,2012-12,0.0,1.0,19
jp,V3_frozen,2013-01,0.0,1.0,19
jp,V3_frozen,2013-02,0.0,1.0,19
jp,V3_frozen,2013-03,0.0,1.0,20
jp,V3_frozen,2013-04,0.0,1.0,21
jp,V3_frozen,2013-05,15.0,1.0,21
jp,V3_frozen,2013-06,70.0,1.0,20
jp,V3_frozen,2013-07,150.0,1.0,22
jp,V3_frozen,2013-08,35.0,1.0,22
jp,V3_frozen,2013-09,35.0,1.0,19
jp,V3_frozen,2013-10,0.0,1.0,22
jp,V3_frozen,2013-11,0.0,1.0,20
jp,V3_frozen,2013-12,0.0,1.0,20
jp,V3_frozen,2014-01,5.0,1.0,19
jp,V3_frozen,2014-02,35.0,1.0,19
jp,V3_frozen,2014-03,35.0,1.0,20
jp,V3_frozen,2014-04,35.0,1.0,21
jp,V3_frozen,2014-05,35.0,1.0,20
jp,V3_frozen,2014-06,0.0,1.0,21
jp,V3_frozen,2014-07,0.0,1.0,22
jp,V3_frozen,2014-08,5.0,1.0,21
jp,V3_frozen,2014-09,0.0,1.0,20
jp,V3_frozen,2014-10,15.0,1.0,22
jp,V3_frozen,2014-11,0.0,1.0,18
jp,V3_frozen,2014-12,0.0,1.0,21
jp,V3_frozen,2015-01,5.0,1.0,20
jp,V3_frozen,2015-02,0.0,1.0,19
jp,V3_frozen,2015-03,0.0,1.0,22
jp,V3_frozen,2015-04,0.0,1.0,21
jp,V3_frozen,2015-05,0.0,1.0,18
jp,V3_frozen,2015-06,0.0,1.0,22
jp,V3_frozen,2015-07,5.0,1.0,22
jp,V3_frozen,2015-08,15.0,1.0,21
jp,V3_frozen,2015-09,70.0,1.0,19
jp,V3_frozen,2015-10,70.0,1.0,21
jp,V3_frozen,2015-11,5.0,1.0,19
jp,V3_frozen,2015-12,5.0,1.0,21
jp,V3_frozen,2016-01,15.0,1.0,19
jp,V3_frozen,2016-02,150.0,1.0,20
jp,V3_frozen,2016-03,150.0,1.0,22
jp,V3_frozen,2016-04,5.0,1.0,20
jp,V3_frozen,2016-05,5.0,1.0,19
jp,V3_frozen,2016-06,70.0,1.0,22
jp,V3_frozen,2016-07,70.0,1.0,20
jp,V3_frozen,2016-08,15.0,1.0,22
jp,V3_frozen,2016-09,0.0,1.0,20
jp,V3_frozen,2016-10,0.0,1.0,20
jp,V3_frozen,2016-11,15.0,1.0,20
jp,V3_frozen,2016-12,0.0,1.0,21
jp,V3_frozen,2017-01,0.0,1.0,19
jp,V3_frozen,2017-02,0.0,1.0,20
jp,V3_frozen,2017-03,0.0,1.0,22
jp,V3_frozen,2017-04,0.0,1.0,20
jp,V3_frozen,2017-05,0.0,1.0,20
jp,V3_frozen,2017-06,0.0,1.0,22
jp,V3_frozen,2017-07,0.0,1.0,20
jp,V3_frozen,2017-08,0.0,1.0,22
jp,V3_frozen,2017-09,0.0,1.0,20
jp,V3_frozen,2017-10,0.0,1.0,21
jp,V3_frozen,2017-11,0.0,1.0,20
jp,V3_frozen,2017-12,0.0,1.0,21
jp,V3_frozen,2018-01,0.0,1.0,19
jp,V3_frozen,2018-02,35.0,1.0,19
jp,V3_frozen,2018-03,35.0,1.0,21
jp,V3_frozen,2018-04,35.0,1.0,20
jp,V3_frozen,2018-05,0.0,1.0,21
jp,V3_frozen,2018-06,0.0,1.0,21
jp,V3_frozen,2018-07,0.0,1.0,21
jp,V3_frozen,2018-08,0.0,1.0,23
jp,V3_frozen,2018-09,0.0,1.0,18
jp,V3_frozen,2018-10,15.0,1.0,22
jp,V3_frozen,2018-11,15.0,1.0,21
jp,V3_frozen,2018-12,35.0,1.0,19
jp,V3_frozen,2019-01,35.0,1.0,19
jp,V3_frozen,2019-02,15.0,1.0,19
jp,V3_frozen,2019-03,5.0,1.0,20
jp,V3_frozen,2019-04,0.0,1.0,20
jp,V3_frozen,2019-05,0.0,1.0,19
jp,V3_frozen,2019-06,5.0,1.0,20
jp,V3_frozen,2019-07,0.0,1.0,22
jp,V3_frozen,2019-08,5.0,1.0,21
jp,V3_frozen,2019-09,0.0,1.0,19
jp,V3_frozen,2019-10,0.0,1.0,21
jp,V3_frozen,2019-11,0.0,1.0,20
jp,V3_frozen,2019-12,0.0,1.0,21
jp,V3_frozen,2020-01,0.0,1.0,19
jp,V3_frozen,2020-02,5.0,1.0,18
jp,V3_frozen,2020-03,70.0,0.9523809523809523,21
jp,V3_frozen,2020-04,0.0,0.9523809523809523,21
jp,V3_frozen,2020-05,150.0,1.0,18
jp,V3_frozen,2020-06,5.0,1.0,22
jp,V3_frozen,2020-07,0.0,1.0,21
jp,V3_frozen,2020-08,0.0,1.0,20
jp,V3_frozen,2020-09,0.0,1.0,20
jp,V3_frozen,2020-10,0.0,1.0,21
jp,V3_frozen,2020-11,0.0,1.0,19
jp,V3_frozen,2020-12,0.0,1.0,22
jp,V3_frozen,2021-01,0.0,1.0,19
jp,V3_frozen,2021-02,0.0,1.0,18
jp,V3_frozen,2021-03,0.0,1.0,23
jp,V3_frozen,2021-04,0.0,1.0,21
jp,V3_frozen,2021-05,5.0,1.0,18
jp,V3_frozen,2021-06,0.0,1.0,22
jp,V3_frozen,2021-07,15.0,1.0,20
jp,V3_frozen,2021-08,15.0,1.0,21
jp,V3_frozen,2021-09,0.0,1.0,20
jp,V3_frozen,2021-10,15.0,1.0,21
jp,V3_frozen,2021-11,15.0,1.0,20
jp,V3_frozen,2021-12,15.0,1.0,22
jp,V3_frozen,2022-01,150.0,1.0,19
jp,V3_frozen,2022-02,150.0,1.0,18
jp,V3_frozen,2022-03,150.0,1.0,22
jp,V3_frozen,2022-04,150.0,1.0,20
jp,V3_frozen,2022-05,150.0,1.0,19
jp,V3_frozen,2022-06,150.0,1.0,21
jp,V3_frozen,2022-07,150.0,1.0,20
jp,V3_frozen,2022-08,5.0,1.0,22
jp,V3_frozen,2022-09,150.0,1.0,20
jp,V3_frozen,2022-10,150.0,1.0,20
jp,V3_frozen,2022-11,150.0,1.0,20
jp,V3_frozen,2022-12,15.0,1.0,22
jp,V3_frozen,2023-01,150.0,1.0,19
jp,V3_frozen,2023-02,0.0,1.0,19
jp,V3_frozen,2023-03,5.0,1.0,22
jp,V3_frozen,2023-04,5.0,1.0,20
jp,V3_frozen,2023-05,0.0,1.0,20
jp,V3_frozen,2023-06,0.0,1.0,22
jp,V3_frozen,2023-07,0.0,1.0,20
jp,V3_frozen,2023-08,15.0,1.0,22
jp,V3_frozen,2023-09,0.0,1.0,20
jp,V3_frozen,2023-10,150.0,1.0,21
jp,V3_frozen,2023-11,150.0,1.0,20
jp,V3_frozen,2023-12,150.0,1.0,19
