agreement,grid
0.8689534883720931,15|20|22|51.7947|60|100|150|500
0.8688372093023256,3.72759|4.64159|5|13.895|22|150|500
0.8687209302325581,3.72759|4.64159|5|13.895|100|150|500
0.8687209302325581,3.72759|4.64159|5|13.895|20|100|150|500
0.8687209302325581,3.72759|4.64159|5|13.895|22|100|150|500
0.8686046511627907,4.64159|5|13.895|22|150|500
0.8686046511627907,15|20|21.5443|22|40|100|150|500
0.8684883720930232,4.64159|5|13.895|22|100|150|500
0.8684883720930232,15|20|22|40|100|150|500
0.8684883720930232,4.64159|5|13.895|20|22|100|150|500
0.8684883720930232,15|20|22|51.7947|70|80|150|500
0.8683720930232558,15|20|21.5443|22|100|150|500
0.8683720930232558,15|20|22|50|60|100|150|500
0.8682558139534884,0|13.895|15|21.5443|22|100|150|500
0.8682558139534884,13.895|15|20|21.5443|40|100|150|500
0.867906976744186,5|13.895|22|40|100|150|500
0.867906976744186,5|13.895|20|22|40|100|150|500
0.867906976744186,15|20|22|50|70|80|150|500
0.8673255813953489,15|20|22|100|150|500
0.8668604651162791,15|20|22|50|70|100|150|500
0.8667441860465116,5|13.895|22|100|150|500
0.8667441860465116,5|13.895|20|22|100|150|500
0.8665116279069768,3.72759|5|13.895|150|500
0.8662790697674418,3.72759|4.64159|5|13.895|150|500
0.8662790697674418,15|20|22|40|50|100|150|500
0.8661627906976744,15|20|21.5443|22|50|100|150|500
0.866046511627907,150|1000
0.866046511627907,4.64159|5|13.895|150|500
0.8659302325581395,5|13.895|150|500
0.8659302325581395,15|20|22|51.7947|80|100|150|500
0.8656976744186047,0|10|13.895|20|22|100|150|500
0.8653488372093023,15|20|22|50|80|100|150|500
0.8651162790697674,15|20|22|50|100|150|500
0.8648837209302326,100|150|500
0.8644186046511628,150|500|1000
0.8568604651162791,150|500
