agreement,grid
0.9551559033049165,20|25|30|60|70|150|1000
0.9551559033049165,20|25|30|70|150|220|1000
0.9551559033049165,20|25|30|70|150|500|1000
0.9551559033049165,0.1|7.19686|20|21.5443|22|25|60|150
0.9551559033049165,0|0.1|20|22|25|70|150|220
0.9551559033049165,0|0.1|20|22|60|70|150|220
0.9551559033049165,0|0.1|21.5443|22|25|70|150|220
0.9551559033049165,0|0.1|21.5443|22|60|70|150|220
0.9551559033049165,0|0.1|20|22|25|70|150|1000
0.9551559033049165,0|0.1|20|22|60|70|150|1000
0.9551559033049165,0|0.1|20|22|70|150|220|1000
0.9551559033049165,0|0.1|20|22|70|150|500|1000
0.9551559033049165,0|0.1|21.5443|22|25|70|150|1000
0.9551559033049165,0|0.1|21.5443|22|60|70|150|1000
0.9551559033049165,0|0.1|21.5443|22|70|150|220|1000
0.9551559033049165,0|0.1|21.5443|22|70|150|500|1000
0.9551559033049165,0|20|25|30|60|70|150|1000
0.9551559033049165,0|20|25|30|70|150|220|1000
0.9551559033049165,0|20|25|30|70|150|500|1000
0.9551559033049165,20|25|30|60|70|150|220|1000
0.9551559033049165,20|25|30|60|70|150|500|1000
0.9551559033049165,20|25|30|70|150|220|500|1000
0.9550391218031064,0.1|7.19686|21.5443|60|150
0.9550391218031064,0.1|7.19686|20|21.5443|60|150
0.9550391218031064,0|0.1|7.19686|21.5443|22|60|150
0.9550391218031064,0.1|7.19686|20|21.5443|25|60|150
0.9550391218031064,0|20|21.5443|30|70|150|220
0.9550391218031064,0.1|20|25|30|70|150|1000
0.9550391218031064,0|0.1|7.19686|20|21.5443|22|60|150
0.9550391218031064,0|0.1|20|21.5443|22|70|150|220
0.9550391218031064,0|20|21.5443|25|30|70|150|220
0.9550391218031064,0|20|21.5443|30|60|70|150|220
0.9550391218031064,0|0.1|20|21.5443|22|70|150|1000
0.9550391218031064,0.1|20|25|30|60|70|150|1000
0.9550391218031064,0.1|20|25|30|70|150|220|1000
0.9550391218031064,0.1|20|25|30|70|150|500|1000
0.9549223403012963,15|20|220
0.9549223403012963,0|15|20|220
0.9549223403012963,15|20|220|500
0.9549223403012963,15|20|220|1000
0.9549223403012963,0|15|20|220|500
0.9549223403012963,0|15|20|220|1000
0.9549223403012963,15|20|220|500|1000
0.9549223403012963,0|0.1|7.19686|21.5443|60|150
0.9549223403012963,0|15|20|220|500|1000
0.9549223403012963,0|0.1|7.19686|20|21.5443|60|150
0.9549223403012963,0.1|20|21.5443|30|70|150|220
0.9549223403012963,0|0.1|7.19686|20|21.5443|25|60|150
0.9549223403012963,0.1|20|21.5443|25|30|70|150|220
0.9549223403012963,0.1|20|21.5443|30|60|70|150|220
0.9549223403012963,0|0.1|20|25|30|70|150|1000
0.9548055587994861,0.1|15|20|220
0.9548055587994861,13.895|15|20|220
0.9548055587994861,0|13.895|15|20|220
0.9548055587994861,0.1|15|20|220|500
0.9548055587994861,0.1|15|20|220|1000
0.9548055587994861,0|0.1|21.5443|70|150|220
