agreement,grid
0.8440795781399808,7.19686|10|13.895|21.5443|25|35|51.7947|1000
0.8440795781399808,7.19686|10|20|21.5443|25|35|51.7947|1000
0.8440795781399808,7.19686|10|20|25|26.827|40|51.7947|1000
0.8440795781399808,7.19686|10|21.5443|22|25|35|51.7947|1000
0.8439597315436241,1.9307|20|22|50|220
0.8439597315436241,1.9307|20|21.5443|26.827|50|220
0.8439597315436241,1.9307|20|22|26.827|50|220
0.8439597315436241,1.9307|20|21.5443|22|26.827|50|220
0.8439597315436241,7.19686|10|22|25|40|51.7947|1000
0.8439597315436241,1.9307|15|20|25|26.827|50|51.7947|220
0.8439597315436241,7.19686|10|13.895|22|25|40|51.7947|1000
0.8439597315436241,7.19686|10|20|22|25|40|51.7947|1000
0.8439597315436241,7.19686|10|22|25|26.827|40|51.7947|1000
0.8438398849472675,7.19686|10|25|40|51.7947|1000
0.8438398849472675,1.9307|15|20|25|50|51.7947|220
0.8438398849472675,7.19686|10|13.895|25|40|51.7947|1000
0.8438398849472675,7.19686|10|21.5443|25|40|51.7947|1000
0.8438398849472675,7.19686|10|25|26.827|40|51.7947|1000
0.8438398849472675,7.19686|10|13.895|21.5443|25|40|51.7947|1000
0.8438398849472675,7.19686|10|13.895|25|26.827|40|51.7947|1000
0.8438398849472675,7.19686|10|20|21.5443|25|40|51.7947|1000
0.8438398849472675,7.19686|10|20|25|30|35|51.7947|1000
0.8438398849472675,7.19686|10|21.5443|22|25|40|51.7947|1000
0.8438398849472675,7.19686|10|21.5443|25|26.827|40|51.7947|1000
0.8437200383509108,1.9307|21.5443|22|40|50|220
0.8437200383509108,1.9307|15|21.5443|35|51.7947|220|1000
0.8437200383509108,1.9307|15|35|40|50|51.7947|150|220
0.8437200383509108,1.9307|15|21.5443|22|35|51.7947|220|1000
0.8437200383509108,7.19686|10|22|25|30|35|51.7947|1000
0.8436001917545541,1.9307|22|40|50|220
0.8436001917545541,1.9307|22|26.827|40|50|220
0.8436001917545541,1.9307|15|35|50|51.7947|150|220
